JP07a,JP08a,BS04fb,JP05a,BS04fc,JP05b,JP07a_GL03_01,JP07a_GL03_03,GL05c_01,GE23c_01,GE09eR_01,JP08a_GL04_03,JP06e_GE24_01,JP06e_GE24_02,JP05a_01,JP05a_02,JP05a_03,GE05ku_01,GE05kw_01,JP02j_BS09_01,JP02j_BS09_02,JP06f_GE24_01,JP06f_GE24_02,JP05b_01,JP05b_02,JP05b_03,GE05kz_01,GE05kB_01,JP02k_BS09_01,JP02k_BS09_02,BS04fb_01,BS04fb_02,BS04fb_03,BS04fc_01,BS04fc_02,BS04fc_03
1415,,,,,,7,2021-10-02,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1415,1.0,,,,,,,,,,Food and Beverage Cost Izakaya Tasuke 2 People,10E200150,Entertainment expenses,,,,12380.0,1125.0,S10,Standard 10%,10A100020,Cash and deposits,,,,12380.0,0.0,O,Exempt,,,,,,
1415,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
1415,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1416,,,,,,32,2021-10-02,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1416,1.0,,,,,,,,,,Office Supplies Expense,10E201110,Office supplies expenses,,,,6823.0,620.0,S10,Standard 10%,10B100630,Accounts payable - other,,,,6823.0,0.0,O,Exempt,,,,,,
1416,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
1416,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1417,,,,,,50,2021-10-02,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1417,1.0,,,,,,,,,,Parking Fee,10E201120,Vehicle expenses,,,,1200.0,109.0,S10,Standard 10%,10A100020,Cash and deposits,,,,1200.0,0.0,O,Exempt,,,,,,
1417,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
1417,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1418,,,,,,75,2021-10-02,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1418,1.0,,,,,,,,,,Coffee fee 2 people,10E200150,Entertainment expenses,,,,1260.0,114.0,S10,Standard 10%,10A100020,Cash and deposits,,,,1260.0,0.0,O,Exempt,,,,,,
1418,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
1418,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1419,,,,,,142,2021-10-02,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1419,1.0,,,,,,,,,,Gasoline Cost,10E201120,Vehicle expenses,,,,6229.0,566.0,S10,Standard 10%,10A100020,Cash and deposits,,,,53951.0,0.0,O,Exempt,,,,,,
1419,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
1419,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1419,2.0,,,,,,,,,,Highway Toll,10E201120,Vehicle expenses,,,,4289.0,389.0,S10,Standard 10%,,,,,,,,,,,,,,,
1419,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
1419,3.0,,,,,,,,,,Inspection Fee,10E201120,Vehicle expenses,,,,43433.0,3948.0,S10,Standard 10%,,,,,,,,,,,,,,,
1419,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
1420,,,,,,157,2021-10-02,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1420,1.0,,,,,,,,,,Airline Ticket Cost,10E201230,Travel and transportation expenses,,,,55300.0,5027.0,S10,Standard 10%,10A100020,Cash and deposits,,,,55300.0,0.0,O,Exempt,,,,,,
1420,1.0,,,,1.0,,,,,,,,,,,,,,,,,,50,Fukuoka Kitakyushu,sub-account,,,,,,,,,,
1420,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
1420,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1421,,,,,,56,2021-10-03,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1421,1.0,,,,,,,,,,Travel Expenses,10E201230,Travel and transportation expenses,,,,36400.0,3309.0,S10,Standard 10%,10A100020,Cash and deposits,,,,36400.0,0.0,O,Exempt,,,,,,
1421,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
1421,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1422,,,,,,75,2021-10-03,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1422,1.0,,,,,,,,,,Travel Expenses,10E201230,Travel and transportation expenses,,,,12000.0,1090.0,S10,Standard 10%,10A100020,Cash and deposits,,,,12000.0,0.0,O,Exempt,,,,,,
1422,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,
1422,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1423,,,,,,102,2021-10-03,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1423,1.0,,,,,,,,,,Subjects Abe Shoten,10E200150,Entertainment expenses,,,,1050.0,95.0,S10,Standard 10%,10A100020,Cash and deposits,,,,1050.0,0.0,O,Exempt,,,,,,
1423,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
1423,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1424,,,,,,158,2021-10-03,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1424,1.0,,,,,,,,,,Business Trip Expense,10E201230,Travel and transportation expenses,,,,13500.0,1227.0,S10,Standard 10%,10A100020,Cash and deposits,,,,13500.0,0.0,O,Exempt,,,,,,
1424,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
1424,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1425,,,,,,19,2021-10-05,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1425,1.0,,,,,,,,,,Travel Expenses,10E201230,Travel and transportation expenses,,,,18970.0,1724.0,S10,Standard 10%,10A100020,Cash and deposits,,,,18970.0,0.0,O,Exempt,,,,,,
1425,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
1425,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1426,,,,,,76,2021-10-05,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1426,1.0,,,,,,,,,,Uniform Cost,10E200140,Welfare expenses,,,,56000.0,5090.0,S10,Standard 10%,10B100630,Accounts payable - other,,,,56000.0,0.0,O,Exempt,,,,,,
1426,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
1426,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1427,,,,,,83,2021-10-05,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1427,1.0,,,,,,,,,,"October 5th Slip No. 322 Watanabe Industries Co., Ltd.",10A100020,Cash and deposits,,,,598851.0,0.0,O,Exempt,10A100090,Accounts receivable - trade,,,,598851.0,0.0,O,Exempt,,,,,,
1427,1.0,,1.0,,,,,,,,,,,50,Fukuoka Kitakyushu,sub-account,,,,,,,,,,,,,,,,,,,
1427,1.0,,,,1.0,,,,,,,,,,,,,,,,,,22,"Watanabe Industries Co., Ltd.",sub-account,,,,,,,,,,
1427,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1427,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1427,2.0,,,,,,,,,,"October 5th Slip No. 322 Watanabe Industries Co., Ltd.",10E200690,Commission expenses,,,,472.0,42.0,S10,Standard 10%,10A100090,Accounts receivable - trade,,,,472.0,0.0,O,Exempt,,,,,,
1427,2.0,,,,1.0,,,,,,,,,,,,,,,,,,22,"Watanabe Industries Co., Ltd.",sub-account,,,,,,,,,,
1427,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
1427,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1428,,,,,,84,2021-10-05,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1428,1.0,,,,,,,,,,"October 5th Slip No. 323 Sasaki Sales Co., Ltd.",10A100020,Cash and deposits,,,,952827.0,0.0,O,Exempt,10A100090,Accounts receivable - trade,,,,952827.0,0.0,O,Exempt,,,,,,
1428,1.0,,1.0,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,,,,,,,,,,
1428,1.0,,,,1.0,,,,,,,,,,,,,,,,,,26,"Sasaki Sales Co., Ltd.",sub-account,,,,,,,,,,
1428,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1428,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1428,2.0,,,,,,,,,,"October 5th Slip No. 323 Sasaki Sales Co., Ltd.",10E200690,Commission expenses,,,,472.0,42.0,S10,Standard 10%,10A100090,Accounts receivable - trade,,,,472.0,0.0,O,Exempt,,,,,,
1428,2.0,,,,1.0,,,,,,,,,,,,,,,,,,26,"Sasaki Sales Co., Ltd.",sub-account,,,,,,,,,,
1428,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
1428,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1429,,,,,,85,2021-10-05,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1429,1.0,,,,,,,,,,"October 5th Slip No. 324 Iwashita Trading Co., Ltd.",10A100020,Cash and deposits,,,,970265.0,0.0,O,Exempt,10A100090,Accounts receivable - trade,,,,970265.0,0.0,O,Exempt,,,,,,
1429,1.0,,1.0,,,,,,,,,,,30,Mitsui Nagoya,sub-account,,,,,,,,,,,,,,,,,,,
1429,1.0,,,,1.0,,,,,,,,,,,,,,,,,,27,"Iwashita Trading Co., Ltd.",sub-account,,,,,,,,,,
1429,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1429,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1430,,,,,,147,2021-10-05,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1430,1.0,,,,,,,,,,Gasoline Cost,10E201120,Vehicle expenses,,,,3962.0,360.0,S10,Standard 10%,10B100630,Accounts payable - other,,,,3962.0,0.0,O,Exempt,,,,,,
1430,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
1430,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1431,,,,,,161,2021-10-05,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1431,1.0,,,,,,,,,,Travel Expenses,10E201230,Travel and transportation expenses,,,,6350.0,577.0,S10,Standard 10%,10A100020,Cash and deposits,,,,6350.0,0.0,O,Exempt,,,,,,
1431,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
1431,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1432,,,,,,164,2021-10-05,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1432,1.0,,,,,,,,,,Office Supplies,10E201110,Office supplies expenses,,,,2819.0,256.0,S10,Standard 10%,10A100020,Cash and deposits,,,,2819.0,0.0,O,Exempt,,,,,,
1432,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
1432,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1433,,,,,,42,2021-10-06,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1433,1.0,,,,,,,,,,Meal Cost Restaurant Lilac 3 People,10E200150,Entertainment expenses,,,,6320.0,574.0,S10,Standard 10%,10A100020,Cash and deposits,,,,6320.0,0.0,O,Exempt,,,,,,
1433,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
1433,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1434,,,,,,110,2021-10-06,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1434,1.0,,,,,,,,,,Taxi Fare,10E201230,Travel and transportation expenses,,,,2290.0,208.0,S10,Standard 10%,10A100020,Cash and deposits,,,,2290.0,0.0,O,Exempt,,,,,,
1434,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
1434,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1435,,,,,,149,2021-10-06,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1435,1.0,,,,,,,,,,Meal Cost Restaurant Lalu 3 People,10E200150,Entertainment expenses,,,,9350.0,850.0,S10,Standard 10%,10A100020,Cash and deposits,,,,9350.0,0.0,O,Exempt,,,,,,
1435,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,
1435,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1436,,,,,,150,2021-10-06,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1436,1.0,,,,,,,,,,3 golf play fee,10E200150,Entertainment expenses,,,,35450.0,3222.0,S10,Standard 10%,10A100020,Cash and deposits,,,,35450.0,0.0,O,Exempt,,,,,,
1436,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
1436,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1437,,,,,,152,2021-10-06,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1437,1.0,,,,,,,,,,Food and drink fee Snack Ichii,10E200150,Entertainment expenses,,,,24650.0,2240.0,S10,Standard 10%,10A100020,Cash and deposits,,,,24650.0,0.0,O,Exempt,,,,,,
1437,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
1437,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1438,,,,,,21,2021-10-07,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1438,1.0,,,,,,,,,,JR,10E201230,Travel and transportation expenses,,,,69500.0,6318.0,S10,Standard 10%,10A100020,Cash and deposits,,,,69500.0,0.0,O,Exempt,,,,,,
1438,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
1438,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1439,,,,,,22,2021-10-07,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1439,1.0,,,,,,,,,,Travel Expenses,10E201230,Travel and transportation expenses,,,,50000.0,4545.0,S10,Standard 10%,10A100020,Cash and deposits,,,,50000.0,0.0,O,Exempt,,,,,,
1439,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
1439,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1440,,,,,,43,2021-10-07,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1440,1.0,,,,,,,,,,Condolence Money,10E200150,Entertainment expenses,,,,10000.0,909.0,S10,Standard 10%,10A100020,Cash and deposits,,,,10000.0,0.0,O,Exempt,,,,,,
1440,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
1440,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1441,,,,,,58,2021-10-07,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1441,1.0,,,,,,,,,,Travel Expenses,10E201230,Travel and transportation expenses,,,,70000.0,6363.0,S10,Standard 10%,10A100020,Cash and deposits,,,,70000.0,0.0,O,Exempt,,,,,,
1441,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
1441,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1442,,,,,,133,2021-10-07,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1442,1.0,,,,,,,,,,Tax Accountant Fee,10E200600,Fee expenses,,,,139710.0,12700.0,S10,Standard 10%,10A100020,Cash and deposits,,,,139710.0,0.0,O,Exempt,,,,,,
1442,1.0,,,,1.0,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,
1442,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
1442,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1443,,,,,,10,2021-10-08,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1443,1.0,,,,,,,,,,Parking Fee,10E201120,Vehicle expenses,,,,500.0,45.0,S10,Standard 10%,10A100020,Cash and deposits,,,,500.0,0.0,O,Exempt,,,,,,
1443,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
1443,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1444,,,,,,16,2021-10-08,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1444,1.0,,,,,,,,,,Car wash,10E201120,Vehicle expenses,,,,3000.0,272.0,S10,Standard 10%,10A100020,Cash and deposits,,,,3000.0,0.0,O,Exempt,,,,,,
1444,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
1444,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1444,2.0,,,,,,,,,,Gasoline Cost,10E201120,Vehicle expenses,,,,6300.0,572.0,S10,Standard 10%,10A100020,Cash and deposits,,,,6300.0,0.0,O,Exempt,,,,,,
1444,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
1444,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1445,,,,,,82,2021-10-08,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1445,1.0,,,,,,,,,,Gasoline Cost,10E201120,Vehicle expenses,,,,28740.0,2612.0,S10,Standard 10%,10B100630,Accounts payable - other,,,,28740.0,0.0,O,Exempt,,,,,,
1445,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,
1445,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1446,,,,,,151,2021-10-08,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1446,1.0,,,,,,,,,,Meals ramen Menkichi,10E200150,Entertainment expenses,,,,1500.0,136.0,S10,Standard 10%,10A100020,Cash and deposits,,,,1500.0,0.0,O,Exempt,,,,,,
1446,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
1446,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1447,,,,,,20,2021-10-09,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1447,1.0,,,,,,,,,,Travel Expenses,10E201230,Travel and transportation expenses,,,,41250.0,3750.0,S10,Standard 10%,10A100020,Cash and deposits,,,,41250.0,0.0,O,Exempt,,,,,,
1447,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
1447,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1448,,,,,,46,2021-10-09,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1448,1.0,,,,,,,,,,Gasoline Cost,10E201120,Vehicle expenses,,,,6172.0,561.0,S10,Standard 10%,10A100020,Cash and deposits,,,,16649.0,0.0,O,Exempt,,,,,,
1448,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
1448,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1448,2.0,,,,,,,,,,Highway Toll,10E201120,Vehicle expenses,,,,7143.0,649.0,S10,Standard 10%,,,,,,,,,,,,,,,
1448,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
1448,3.0,,,,,,,,,,Parking Fee,10E201120,Vehicle expenses,,,,3334.0,303.0,S10,Standard 10%,,,,,,,,,,,,,,,
1448,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
1449,,,,,,33,2021-10-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1449,1.0,,,,,,,,,,Rent Payment,10E200720,Rent expenses on land and buildings,,,,320000.0,29090.0,S10,Standard 10%,10A100020,Cash and deposits,,,,320000.0,0.0,O,Exempt,,,,,,
1449,1.0,,,,1.0,,,,,,,,,,,,,,,,,,10,Hokkaido Station Front,sub-account,,,,,,,,,,
1449,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
1449,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1449,2.0,,,,,,,,,,Telephone Cost,10E200180,Communication expenses,,,,135486.0,12316.0,S10,Standard 10%,10A100020,Cash and deposits,,,,135486.0,0.0,O,Exempt,,,,,,
1449,2.0,,,,1.0,,,,,,,,,,,,,,,,,,10,Hokkaido Station Front,sub-account,,,,,,,,,,
1449,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
1449,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1450,,,,,,44,2021-10-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1450,1.0,,,,,,,,,,Lunch Cost Hotel Emperor 2 People,10E200150,Entertainment expenses,,,,2860.0,260.0,S10,Standard 10%,10A100020,Cash and deposits,,,,2860.0,0.0,O,Exempt,,,,,,
1450,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
1450,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1451,,,,,,63,2021-10-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1451,1.0,,,,,,,,,,Withholding Tax Payment,10B100690,Deposits received,,,,235453.0,0.0,O,Exempt,10A100020,Cash and deposits,,,,684953.0,0.0,O,Exempt,,,,,,
1451,1.0,,1.0,,,,,,,,,,,3,Withholding Tax,sub-account,,,,,,,,,,,,,,,,,,,
1451,1.0,,,,1.0,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,
1451,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1451,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1451,2.0,,,,,,,,,,Resident Tax Payment,10B100690,Deposits received,,,,449500.0,0.0,O,Exempt,,,,,,,,,,,,,,,
1451,2.0,,1.0,,,,,,,,,,,2,Resident Tax,sub-account,,,,,,,,,,,,,,,,,,,
1451,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1452,,,,,,64,2021-10-10,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1452,1.0,,,,,,,,,,Rent Payment,10E200720,Rent expenses on land and buildings,,,,1260000.0,114545.0,S10,Standard 10%,10A100020,Cash and deposits,,,,1260000.0,0.0,O,Exempt,,,,,,
1452,1.0,,,,1.0,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,
