JP07a,JP08a,Month,JP07a_GL03_03,JP07a_GL03_01,JP08a_GL04_03,JP06e_GE24_01,JP06e_GE24_02,Debit_Amount,JP02j_BS09_01,JP02j_BS09_02,GE05kw_01,JP05a_01,JP05a_02,BS04fb_01,BS04fb_02,JP06f_GE24_01,JP06f_GE24_02,Credit_Amount,JP02k_BS09_01,JP02k_BS09_02,GE05kB_01,JP05b_01,JP05b_02,BS04fc_01,BS04fc_02
503,1,2021-06,2021-06-06,110,Taxi Fare,10E201230,Travel and transportation expenses,2290,S10,Standard 10%,208,,,,,10A100020,Cash and deposits,2290,O,Exempt,0,,,,
504,1,2021-06,2021-06-06,122,Certificate issuance fee,10E200180,Communication expenses,1050,S10,Standard 10%,95,,,,,10A100020,Cash and deposits,1050,O,Exempt,0,,,,
505,1,2021-06,2021-06-06,142,Gasoline Cost,10E201120,Vehicle expenses,6267,S10,Standard 10%,569,,,,,10A100020,Cash and deposits,9459,O,Exempt,0,,,,
505,2,2021-06,2021-06-06,142,Highway Toll,10E201120,Vehicle expenses,1572,S10,Standard 10%,142,,,,,,,0,,,0,,,,
505,3,2021-06,2021-06-06,142,Parking Fee,10E201120,Vehicle expenses,620,S10,Standard 10%,56,,,,,,,0,,,0,,,,
505,4,2021-06,2021-06-06,142,Car wash,10E201120,Vehicle expenses,1000,S10,Standard 10%,90,,,,,,,0,,,0,,,,
506,1,2021-06,2021-06-07,22,Travel Expenses,10E201230,Travel and transportation expenses,50000,S10,Standard 10%,4545,,,,,10A100020,Cash and deposits,50000,O,Exempt,0,,,,
507,1,2021-06,2021-06-07,58,Travel Expenses,10E201230,Travel and transportation expenses,70000,S10,Standard 10%,6363,,,,,10A100020,Cash and deposits,70000,O,Exempt,0,,,,
508,1,2021-06,2021-06-07,69,Battery Cost,10E201270,Miscellaneous expenses,1332,S10,Standard 10%,121,,,,,10A100020,Cash and deposits,3090,O,Exempt,0,,,,
508,2,2021-06,2021-06-07,69,"Detergent, etc.",10E201270,Miscellaneous expenses,1758,S10,Standard 10%,159,,,,,,,0,,,0,,,,
509,1,2021-06,2021-06-07,78,Golf Play Fee,10E200150,Entertainment expenses,12600,S10,Standard 10%,1145,,,,,10A100020,Cash and deposits,12600,O,Exempt,0,,,,
510,1,2021-06,2021-06-07,141,JR,10E201230,Travel and transportation expenses,16000,S10,Standard 10%,1454,,,,,10A100020,Cash and deposits,16000,O,Exempt,0,,,,
511,1,2021-06,2021-06-08,50,Highway Toll,10E201120,Vehicle expenses,1200,S10,Standard 10%,109,,,,,10A100020,Cash and deposits,1200,O,Exempt,0,,,,
512,1,2021-06,2021-06-08,85,Travel Expenses,10E201230,Travel and transportation expenses,8200,S10,Standard 10%,745,,,,,10A100020,Cash and deposits,8200,O,Exempt,0,,,,
513,1,2021-06,2021-06-08,149,Coffee Cost,10E200150,Entertainment expenses,1260,S10,Standard 10%,114,,,,,10A100020,Cash and deposits,1260,O,Exempt,0,,,,
514,1,2021-06,2021-06-09,33,Rent Payment,10E200720,Rent expenses on land and buildings,320000,S10,Standard 10%,29090,,,,,10A100020,Cash and deposits,320000,O,Exempt,0,10,Hokkaido Station Front,,
514,2,2021-06,2021-06-09,33,Telephone Cost,10E200180,Communication expenses,123450,S10,Standard 10%,11222,,,,,10A100020,Cash and deposits,123450,O,Exempt,0,10,Hokkaido Station Front,,
515,1,2021-06,2021-06-09,70,Rent Payment,10E200720,Rent expenses on land and buildings,1260000,S10,Standard 10%,114545,,,,,10A100020,Cash and deposits,1260000,O,Exempt,0,20,Mizuho Main Branch,,
516,1,2021-06,2021-06-09,71,Rent Payment,10E200720,Rent expenses on land and buildings,840000,S10,Standard 10%,76363,,,,,10A100020,Cash and deposits,840000,O,Exempt,0,40,Mitsubishi Tokyo Umeda,,
517,1,2021-06,2021-06-09,112,Telephone Cost,10E200180,Communication expenses,215577,S10,Standard 10%,19597,,,,,10A100020,Cash and deposits,215577,O,Exempt,0,40,Mitsubishi Tokyo Umeda,,
518,1,2021-06,2021-06-09,129,Rent Payment,10E200720,Rent expenses on land and buildings,399000,S10,Standard 10%,36272,,,,,10A100020,Cash and deposits,399000,O,Exempt,0,30,Mitsui Nagoya,,
519,1,2021-06,2021-06-09,167,Rent Payment,10E200720,Rent expenses on land and buildings,630000,S10,Standard 10%,57272,,,,,10A100020,Cash and deposits,630000,O,Exempt,0,50,Fukuoka Kitakyushu,,
519,2,2021-06,2021-06-09,167,Telephone Cost,10E200180,Communication expenses,149355,S10,Standard 10%,13577,,,,,10A100020,Cash and deposits,149355,O,Exempt,0,50,Fukuoka Kitakyushu,,
520,1,2021-06,2021-06-10,21,JR,10E201230,Travel and transportation expenses,64580,S10,Standard 10%,5870,,,,,10A100020,Cash and deposits,64580,O,Exempt,0,,,,
521,1,2021-06,2021-06-10,44,Coffee fee 2 people,10E200150,Entertainment expenses,1260,S10,Standard 10%,114,,,,,10A100020,Cash and deposits,1260,O,Exempt,0,,,,
522,1,2021-06,2021-06-10,57,JR,10E201230,Travel and transportation expenses,65870,S10,Standard 10%,5988,,,,,10A100020,Cash and deposits,65870,O,Exempt,0,,,,
523,1,2021-06,2021-06-10,64,Withdrawal,10A100020,Cash and deposits,1000000,O,Exempt,0,,,,,10A100020,Cash and deposits,1000000,O,Exempt,0,1,Mizuho Bank,,
524,1,2021-06,2021-06-10,68,Withholding Tax Payment,10B100690,Deposits received,258593,O,Exempt,0,3,Withholding Tax,,,10A100020,Cash and deposits,720893,O,Exempt,0,20,Mizuho Main Branch,,
524,2,2021-06,2021-06-10,68,Resident Tax Payment,10B100690,Deposits received,462300,O,Exempt,0,2,Resident Tax,,,,,0,,,0,,,,
525,1,2021-06,2021-06-10,72,Wired (Cable),10E201270,Miscellaneous expenses,5000,S10,Standard 10%,454,,,,,10B100630,Accounts payable - other,39286,O,Exempt,0,,,,
525,2,2021-06,2021-06-10,72,Security Fee,10E201270,Miscellaneous expenses,34286,S10,Standard 10%,3116,,,,,,,0,,,0,,,,
526,1,2021-06,2021-06-10,76,Employee Night Meal Cost,10E200140,Welfare expenses,12500,S10,Standard 10%,1136,,,,,10B100630,Accounts payable - other,12500,O,Exempt,0,,,,
527,1,2021-06,2021-06-10,85,Telephone Cost,10E200180,Communication expenses,76546,S10,Standard 10%,6958,,,,,10A100020,Cash and deposits,76546,O,Exempt,0,30,Mitsui Nagoya,,
528,1,2021-06,2021-06-10,86,Taxi Fare,10E201230,Travel and transportation expenses,5050,S10,Standard 10%,459,,,,,10A100020,Cash and deposits,5050,O,Exempt,0,,,,
529,1,2021-06,2021-06-10,97,"June 10th Slip No. 233 Minami Co., Ltd.",10A100020,Cash and deposits,876300,O,Exempt,0,30,Mitsui Nagoya,,,10A100090,Accounts receivable - trade,876300,O,Exempt,0,19,"Minami Co., Ltd.",,
529,2,2021-06,2021-06-10,97,"June 10th Slip No. 233 Minami Co., Ltd.",10E200690,Commission expenses,735,S10,Standard 10%,66,,,,,10A100090,Accounts receivable - trade,735,O,Exempt,0,19,"Minami Co., Ltd.",,
530,1,2021-06,2021-06-10,98,June 10th Slip No. 234 Kameda Department Store,10A100060,Notes receivable - trade,6971057,O,Exempt,0,,,,,10A100090,Accounts receivable - trade,6971057,O,Exempt,0,28,Kameda Department Store,,
531,1,2021-06,2021-06-10,99,"June 10th Slip No. 474 Check Co., Ltd.",10B100040,Accounts payable - trade,535294,O,Exempt,0,3,"Check Co., Ltd.",,,10A100090,Accounts receivable - trade,535294,O,Exempt,0,3,"Check Co., Ltd.",,
532,1,2021-06,2021-06-10,100,"June 10th Slip No. 496 Fujita Tokyo Headquarters Co., Ltd.",10A100020,Cash and deposits,8791311,O,Exempt,0,20,Mizuho Main Branch,,,10A100090,Accounts receivable - trade,8791311,O,Exempt,0,14,"Fujita Co., Ltd.",,
532,2,2021-06,2021-06-10,100,"June 10th Slip No. 496 Fujita Tokyo Headquarters Co., Ltd.",10E200690,Commission expenses,840,S10,Standard 10%,76,,,,,10A100090,Accounts receivable - trade,840,O,Exempt,0,14,"Fujita Co., Ltd.",,
533,1,2021-06,2021-06-10,101,"June 10th Slip No. 155 Check Co., Ltd.",10B100040,Accounts payable - trade,2653685,O,Exempt,0,3,"Check Co., Ltd.",,,10B100030,Notes payable - trade,2653685,O,Exempt,0,,,,
534,1,2021-06,2021-06-10,102,"June 10th Slip No. 156 Yamashita Co., Ltd.",10B100040,Accounts payable - trade,350582,O,Exempt,0,8,"Yamashita Co., Ltd.",,,10A100020,Cash and deposits,350582,O,Exempt,0,20,Mizuho Main Branch,,
535,1,2021-06,2021-06-10,145,Bill Due Date Check,10B100030,Notes payable - trade,5714131,O,Exempt,0,,,,,10A100020,Cash and deposits,5714131,O,Exempt,0,1,Mizuho Bank,,
536,1,2021-06,2021-06-10,162,Meeting Meal Cost,10E201130,Meeting expenses,24995,S10,Standard 10%,2272,,,,,10A100020,Cash and deposits,24995,O,Exempt,0,,,,
537,1,2021-06,2021-06-10,168,Wired (Cable),10E201270,Miscellaneous expenses,6000,S10,Standard 10%,545,,,,,10B100630,Accounts payable - other,48858,O,Exempt,0,,,,
537,2,2021-06,2021-06-10,168,Security Fee,10E201270,Miscellaneous expenses,42858,S10,Standard 10%,3896,,,,,,,0,,,0,,,,
538,1,2021-06,2021-06-11,8,Meal Cost Lunch 3 People,10E200150,Entertainment expenses,6570,S10,Standard 10%,597,,,,,10A100020,Cash and deposits,6570,O,Exempt,0,,,,
539,1,2021-06,2021-06-11,23,Travel Expenses,10E201230,Travel and transportation expenses,30000,S10,Standard 10%,2727,,,,,10A100020,Cash and deposits,98001,O,Exempt,0,,,,
539,2,2021-06,2021-06-11,23,Travel Expenses,10E201230,Travel and transportation expenses,28381,S10,Standard 10%,2580,,,,,,,0,,,0,,,,
539,3,2021-06,2021-06-11,23,Travel Expenses,10E201230,Travel and transportation expenses,39620,S10,Standard 10%,3601,,,,,,,0,,,0,,,,
540,1,2021-06,2021-06-11,87,Travel Expenses,10E201230,Travel and transportation expenses,10500,S10,Standard 10%,954,,,,,10A100020,Cash and deposits,10500,O,Exempt,0,,,,
541,1,2021-06,2021-06-11,88,JR,10E201230,Travel and transportation expenses,11000,S10,Standard 10%,1000,,,,,10A100020,Cash and deposits,11000,O,Exempt,0,,,,
542,1,2021-06,2021-06-11,158,Business Trip Expense,10E201230,Travel and transportation expenses,22000,S10,Standard 10%,2000,,,,,10A100020,Cash and deposits,22000,O,Exempt,0,,,,
543,1,2021-06,2021-06-12,7,Mealing izakaya Otawa,10E200150,Entertainment expenses,7562,S10,Standard 10%,687,,,,,10A100020,Cash and deposits,33266,O,Exempt,0,,,,
543,2,2021-06,2021-06-12,7,Food and drink fee Snack Rinrin,10E200150,Entertainment expenses,25704,S10,Standard 10%,2336,,,,,,,0,,,0,,,,
544,1,2021-06,2021-06-12,159,Taxi Fare,10E201230,Travel and transportation expenses,7420,S10,Standard 10%,674,,,,,10A100020,Cash and deposits,7420,O,Exempt,0,,,,
545,1,2021-06,2021-06-13,73,Food and Beverage Cost Hana 3 People,10E200150,Entertainment expenses,11430,S10,Standard 10%,1039,,,,,10A100020,Cash and deposits,11430,O,Exempt,0,,,,
545,2,2021-06,2021-06-13,73,Battery Cost,10E201270,Miscellaneous expenses,463,S10,Standard 10%,42,,,,,10A100020,Cash and deposits,463,O,Exempt,0,,,,
546,1,2021-06,2021-06-13,143,Gasoline Cost,10E201120,Vehicle expenses,7248,S10,Standard 10%,658,,,,,10A100020,Cash and deposits,7248,O,Exempt,0,,,,
547,1,2021-06,2021-06-13,150,Souvenirs,10E200150,Entertainment expenses,14625,S10,Standard 10%,1329,,,,,10A100020,Cash and deposits,14625,O,Exempt,0,,,,
548,1,2021-06,2021-06-13,151,Meal Cost Okonomiyaki Yaki Yaki 4 People,10E200150,Entertainment expenses,6496,S10,Standard 10%,590,,,,,10A100020,Cash and deposits,29973,O,Exempt,0,,,,
548,2,2021-06,2021-06-13,151,Food and Beverage Cost Hub Bar Joy 4 People,10E200150,Entertainment expenses,23477,S10,Standard 10%,2134,,,,,,,0,,,0,,,,
549,1,2021-06,2021-06-13,152,Meal Cost,10E200150,Entertainment expenses,7308,S10,Standard 10%,664,,,,,10A100020,Cash and deposits,7308,O,Exempt,0,,,,
550,1,2021-06,2021-06-14,51,Gasoline Cost,10E201120,Vehicle expenses,10929,S10,Standard 10%,993,,,,,10A100020,Cash and deposits,14834,O,Exempt,0,,,,
550,2,2021-06,2021-06-14,51,Parking Fee,10E201120,Vehicle expenses,762,S10,Standard 10%,69,,,,,,,0,,,0,,,,
550,3,2021-06,2021-06-14,51,Highway Toll,10E201120,Vehicle expenses,3143,S10,Standard 10%,285,,,,,,,0,,,0,,,,
551,1,2021-06,2021-06-15,11,Highway Toll,10E201120,Vehicle expenses,3210,S10,Standard 10%,291,,,,,10A100020,Cash and deposits,3210,O,Exempt,0,,,,
552,1,2021-06,2021-06-15,52,Highway Toll,10E201120,Vehicle expenses,750,S10,Standard 10%,68,,,,,10A100020,Cash and deposits,750,O,Exempt,0,,,,
553,1,2021-06,2021-06-15,61,Telephone Cost,10E200180,Communication expenses,169547,S10,Standard 10%,15413,,,,,10A100020,Cash and deposits,169547,O,Exempt,0,20,Mizuho Main Branch,,
554,1,2021-06,2021-06-15,90,June Salary Others 0060 Part-time and Temporary Workers,10E200520,Other salaries,279865,O,Exempt,0,,,,,10A100020,Cash and deposits,272337,O,Exempt,0,,,,
554,2,2021-06,2021-06-15,90,June Salary Others 0060 Part-time and Temporary Workers,,,0,,,0,,,,,10B100690,Deposits received,7528,O,Exempt,0,9,Others,,
555,1,2021-06,2021-06-15,103,"June 15th Slip No. 235 Goketsu Co., Ltd.",10A100020,Cash and deposits,5464590,O,Exempt,0,50,Fukuoka Kitakyushu,,,10A100090,Accounts receivable - trade,5464590,O,Exempt,0,1,"Goketsu Co., Ltd.",,
555,2,2021-06,2021-06-15,103,"June 15th Slip No. 235 Goketsu Co., Ltd.",10E200690,Commission expenses,840,S10,Standard 10%,76,,,,,10A100090,Accounts receivable - trade,840,O,Exempt,0,1,"Goketsu Co., Ltd.",,
556,1,2021-06,2021-06-15,104,"June 15th Slip No. 236 Entry Co., Ltd.",10A100020,Cash and deposits,1162012,O,Exempt,0,30,Mitsui Nagoya,,,10A100090,Accounts receivable - trade,1162012,O,Exempt,0,6,"Entry Co., Ltd.",,
556,2,2021-06,2021-06-15,104,"June 15th Slip No. 236 Entry Co., Ltd.",10E200690,Commission expenses,840,S10,Standard 10%,76,,,,,10A100090,Accounts receivable - trade,840,O,Exempt,0,6,"Entry Co., Ltd.",,
557,1,2021-06,2021-06-15,105,"June 15th Slip No. 237 Tower Co., Ltd.",10A100020,Cash and deposits,448906,O,Exempt,0,40,Mitsubishi Tokyo Umeda,,,10A100090,Accounts receivable - trade,448906,O,Exempt,0,8,"Tower Co., Ltd.",,
557,2,2021-06,2021-06-15,105,"June 15th Slip No. 237 Tower Co., Ltd.",10E200690,Commission expenses,630,S10,Standard 10%,57,,,,,10A100090,Accounts receivable - trade,630,O,Exempt,0,8,"Tower Co., Ltd.",,
558,1,2021-06,2021-06-15,106,"June 15th Slip No. 238 Takahashi Trading Co., Ltd.",10A100020,Cash and deposits,846111,O,Exempt,0,40,Mitsubishi Tokyo Umeda,,,10A100090,Accounts receivable - trade,846111,O,Exempt,0,9,"Takahashi Trading Co., Ltd.",,
558,2,2021-06,2021-06-15,106,"June 15th Slip No. 238 Takahashi Trading Co., Ltd.",10E200690,Commission expenses,735,S10,Standard 10%,66,,,,,10A100090,Accounts receivable - trade,735,O,Exempt,0,9,"Takahashi Trading Co., Ltd.",,
559,1,2021-06,2021-06-15,107,"June 15th Slip No. 239 Abe Trading Co., Ltd.",10A100020,Cash and deposits,1442298,O,Exempt,0,20,Mizuho Main Branch,,,10A100090,Accounts receivable - trade,1442298,O,Exempt,0,13,"Abe Trading Co., Ltd.",,
560,1,2021-06,2021-06-15,108,"June 15th Slip No. 240 Kujou Trading Co., Ltd.",10A100020,Cash and deposits,1320942,O,Exempt,0,40,Mitsubishi Tokyo Umeda,,,10A100090,Accounts receivable - trade,1320942,O,Exempt,0,20,"Kujou Trading Co., Ltd.",,
560,2,2021-06,2021-06-15,108,"June 15th Slip No. 240 Kujou Trading Co., Ltd.",10E200690,Commission expenses,315,S10,Standard 10%,28,,,,,10A100090,Accounts receivable - trade,315,O,Exempt,0,20,"Kujou Trading Co., Ltd.",,
561,1,2021-06,2021-06-15,109,"June 15th Slip No. 157 Y2 Co., Ltd.",10B100040,Accounts payable - trade,6105076,O,Exempt,0,1,"Y2 Co., Ltd.",,,10A100020,Cash and deposits,6105076,O,Exempt,0,20,Mizuho Main Branch,,
562,1,2021-06,2021-06-15,117,Membership Fee,10E201140,Membership fee,20000,O,Exempt,0,,,,,10A100020,Cash and deposits,20000,O,Exempt,0,,,,
563,1,2021-06,2021-06-15,130,Membership Fee,10E201140,Membership fee,24000,O,Exempt,0,,,,,10A100020,Cash and deposits,24000,O,Exempt,0,40,Mitsubishi Tokyo Umeda,,
564,1,2021-06,2021-06-15,164,Office Supplies,10E201110,Office supplies expenses,3007,S10,Standard 10%,273,,,,,10A100020,Cash and deposits,3007,O,Exempt,0,,,,
565,1,2021-06,2021-06-16,83,Gasoline Cost,10E201120,Vehicle expenses,4957,S10,Standard 10%,450,,,,,10B100630,Accounts payable - other,4957,O,Exempt,0,,,,
566,1,2021-06,2021-06-16,136,Duskin Service Fee,10E201270,Miscellaneous expenses,16500,S10,Standard 10%,1500,,,,,10A100020,Cash and deposits,16500,O,Exempt,0,,,,
567,1,2021-06,2021-06-17,4,Advertising Expense,10E200050,Advertising expenses,31500,S10,Standard 10%,2863,,,,,10B100630,Accounts payable - other,31500,O,Exempt,0,,,,
568,1,2021-06,2021-06-17,86,Postage Cost,10E200180,Communication expenses,8000,S10,Standard 10%,727,,,,,10A100020,Cash and deposits,8000,O,Exempt,0,,,,
569,1,2021-06,2021-06-17,144,Gasoline Cost,10E201120,Vehicle expenses,5528,S10,Standard 10%,502,,,,,10A100020,Cash and deposits,7719,O,Exempt,0,,,,
569,2,2021-06,2021-06-17,144,Highway Toll,10E201120,Vehicle expenses,762,S10,Standard 10%,69,,,,,,,0,,,0,,,,
569,3,2021-06,2021-06-17,144,Parking Fee,10E201120,Vehicle expenses,1429,S10,Standard 10%,129,,,,,,,0,,,0,,,,
570,1,2021-06,2021-06-18,82,Gasoline Cost,10E201120,Vehicle expenses,31087,S10,Standard 10%,2826,,,,,10B100630,Accounts payable - other,31087,O,Exempt,0,,,,
571,1,2021-06,2021-06-18,103,Golf Play Fee,10E200150,Entertainment expenses,12570,S10,Standard 10%,1142,,,,,10A100020,Cash and deposits,12570,O,Exempt,0,,,,
572,1,2021-06,2021-06-19,46,Gasoline Cost,10E201120,Vehicle expenses,12587,S10,Standard 10%,1144,,,,,10A100020,Cash and deposits,12587,O,Exempt,0,,,,
573,1,2021-06,2021-06-19,74,Food and Beverage Cost Snack Lyra 4 People,10E200150,Entertainment expenses,32400,S10,Standard 10%,2945,,,,,10A100020,Cash and deposits,32400,O,Exempt,0,,,,
574,1,2021-06,2021-06-20,1,Overtime Night Meal Reduced Tax Rate,10E200140,Welfare expenses,32400,AA8,Reduced 8%,2400,,,,,10A100020,Cash and deposits,32400,O,Exempt,0,,,,
575,1,2021-06,2021-06-20,3,Accommodation Cost,10E200140,Welfare expenses,31210,S10,Standard 10%,2837,,,,,10B100630,Accounts payable - other,31210,O,Exempt,0,,,,
576,1,2021-06,2021-06-20,6,Advertisement Fee,10E200050,Advertising expenses,5000,S10,Standard 10%,454,,,,,10A100020,Cash and deposits,5000,O,Exempt,0,,,,
577,1,2021-06,2021-06-20,31,Copy Cost,10E201110,Office supplies expenses,2753,S10,Standard 10%,250,,,,,10B100630,Accounts payable - other,2753,O,Exempt,0,,,,
578,1,2021-06,2021-06-20,34,Electricity Cost,10E201040,Utilities expenses,74915,S10,Standard 10%,6810,,,,,10A100020,Cash and deposits,78973,O,Exempt,0,10,Hokkaido Station Front,,
578,2,2021-06,2021-06-20,34,Water Cost,10E201040,Utilities expenses,4058,S10,Standard 10%,368,,,,,,,0,,,0,,,,
579,1,2021-06,2021-06-20,53,Highway Toll,10E201120,Vehicle expenses,2500,S10,Standard 10%,227,,,,,10A100020,Cash and deposits,2500,O,Exempt,0,,,,
580,1,2021-06,2021-06-20,64,Electricity Bill,10E201040,Utilities expenses,172641,S10,Standard 10%,15694,,,,,10A100020,Cash and deposits,179593,O,Exempt,0,20,Mizuho Main Branch,,
580,2,2021-06,2021-06-20,64,Water Bill,10E201040,Utilities expenses,6952,S10,Standard 10%,632,,,,,,,0,,,0,,,,
581,1,2021-06,2021-06-20,65,Fund Transfer,10A100020,Cash and deposits,6000000,O,Exempt,0,20,Mizuho Main Branch,,,10A100020,Cash and deposits,6000000,O,Exempt,0,1,Mizuho Bank,,
582,1,2021-06,2021-06-20,66,Tea Cost,10E200140,Welfare expenses,10500,S10,Standard 10%,954,,,,,10B100630,Accounts payable - other,10500,O,Exempt,0,,,,
583,1,2021-06,2021-06-20,71,Office Supplies,10E201110,Office supplies expenses,1505,S10,Standard 10%,136,,,,,10B100630,Accounts payable - other,33359,O,Exempt,0,,,,
583,2,2021-06,2021-06-20,71,Counter Fee,10E201110,Office supplies expenses,31854,S10,Standard 10%,2895,,,,,,,0,,,0,,,,
584,1,2021-06,2021-06-20,74,Wired (Cable),10E201270,Miscellaneous expenses,5000,S10,Standard 10%,454,,,,,10B100630,Accounts payable - other,5000,O,Exempt,0,,,,
585,1,2021-06,2021-06-20,75,Toilet Paper and Others,10E201270,Miscellaneous expenses,1079,S10,Standard 10%,98,,,,,10A100020,Cash and deposits,1079,O,Exempt,0,,,,
586,1,2021-06,2021-06-20,76,Counter Fee,10E201110,Office supplies expenses,6300,S10,Standard 10%,572,,,,,10B100630,Accounts payable - other,6300,O,Exempt,0,,,,
587,1,2021-06,2021-06-20,80,Membership Fee Payment,10E200140,Welfare expenses,417375,S10,Standard 10%,37943,,,,,10B100630,Accounts payable - other,417375,O,Exempt,0,,,,
588,1,2021-06,2021-06-20,81,Files and Others,10E200200,Supplies expenses,16667,S10,Standard 10%,1515,,,,,10B100630,Accounts payable - other,258572,O,Exempt,0,,,,
588,2,2021-06,2021-06-20,81,Drinking Water,10E200200,Supplies expenses,210000,S10,Standard 10%,19090,,,,,,,0,,,0,,,,
588,3,2021-06,2021-06-20,81,Business Card Cost,10E200200,Supplies expenses,31905,S10,Standard 10%,2900,,,,,,,0,,,0,,,,
589,1,2021-06,2021-06-20,89,Electricity Bill,10E201040,Utilities expenses,78737,S10,Standard 10%,7157,,,,,10A100020,Cash and deposits,84889,O,Exempt,0,30,Mitsui Nagoya,,
589,2,2021-06,2021-06-20,89,Water Bill,10E201040,Utilities expenses,3327,S10,Standard 10%,302,,,,,,,0,,,0,,,,
589,3,2021-06,2021-06-20,89,Gas Cost,10E201040,Utilities expenses,2825,S10,Standard 10%,256,,,,,,,0,,,0,,,,
590,1,2021-06,2021-06-20,97,Copy Cost,10E201110,Office supplies expenses,38845,S10,Standard 10%,3531,,,,,10B100630,Accounts payable - other,38845,O,Exempt,0,,,,
